top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
3,u003,u003_q001,task,task_due,哪个客户稿件任务最急？,similarity_only,u003_e001|u003_e002|u003_e003,Book Cover Commission|Portfolio Refresh|Color Study Habit,0.0|0.0|0.0,u003_e001,1.0,1.0,1.0,1.0,1.0,293,1.0
3,u003,u003_q001,task,task_due,哪个客户稿件任务最急？,recency_similarity_hybrid,u003_e001|u003_e002|u003_e008,Book Cover Commission|Portfolio Refresh|Recipe Sketch Idea,0.340859|0.18824|0.123365,u003_e001,1.0,1.0,1.0,1.0,1.0,258,1.0
3,u003,u003_q001,task,task_due,哪个客户稿件任务最急？,proposed_TMT_decay_event_memory,u003_e001|u003_e003|u003_e002,Book Cover Commission|Color Study Habit|Portfolio Refresh,0.914599|0.768871|0.599323,u003_e001,1.0,1.0,1.0,1.0,1.0,293,1.0
1,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,recency_only,u003_e001,Book Cover Commission,0.757465,u003_e002,0.0,0.0,0.0,0.0,0.0,107,0.0
1,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,similarity_only,u003_e001,Book Cover Commission,0.0,u003_e002,0.0,0.0,0.0,0.0,0.0,107,0.0
1,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,recency_similarity_hybrid,u003_e001,Book Cover Commission,0.340859,u003_e002,0.0,0.0,0.0,0.0,0.0,107,0.0
1,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,proposed_TMT_decay_event_memory,u003_e001,Book Cover Commission,0.914599,u003_e002,0.0,0.0,0.0,0.0,0.0,107,0.0
2,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,recency_only,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.757465|0.418312,u003_e002,1.0,1.0,0.0,1.0,0.6309297535714574,202,1.0
2,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,similarity_only,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.0|0.0,u003_e002,1.0,1.0,0.0,1.0,0.6309297535714574,202,1.0
2,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,recency_similarity_hybrid,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.340859|0.18824,u003_e002,1.0,1.0,0.0,1.0,0.6309297535714574,202,1.0
2,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,proposed_TMT_decay_event_memory,u003_e001|u003_e003,Book Cover Commission|Color Study Habit,0.914599|0.768871,u003_e002,0.0,0.0,0.0,0.0,0.0,197,0.0
3,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,recency_only,u003_e001|u003_e002|u003_e008,Book Cover Commission|Portfolio Refresh|Recipe Sketch Idea,0.757465|0.418312|0.274145,u003_e002,1.0,1.0,0.0,1.0,0.6309297535714574,258,1.0
3,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,similarity_only,u003_e001|u003_e002|u003_e003,Book Cover Commission|Portfolio Refresh|Color Study Habit,0.0|0.0|0.0,u003_e002,1.0,1.0,0.0,1.0,0.6309297535714574,293,1.0
3,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,recency_similarity_hybrid,u003_e001|u003_e002|u003_e008,Book Cover Commission|Portfolio Refresh|Recipe Sketch Idea,0.340859|0.18824|0.123365,u003_e002,1.0,1.0,0.0,1.0,0.6309297535714574,258,1.0
3,u003,u003_q002,task,task_status,我还有哪些作品集相关任务没做完？,proposed_TMT_decay_event_memory,u003_e001|u003_e003|u003_e002,Book Cover Commission|Color Study Habit|Portfolio Refresh,0.914599|0.768871|0.599323,u003_e002,1.0,1.0,0.0,1.0,0.5,293,1.0
1,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,recency_only,u003_e001,Book Cover Commission,0.757465,u003_e001,1.0,,1.0,1.0,1.0,107,1.0
1,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,similarity_only,u003_e001,Book Cover Commission,0.0,u003_e001,1.0,,1.0,1.0,1.0,107,1.0
1,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,recency_similarity_hybrid,u003_e001,Book Cover Commission,0.340859,u003_e001,1.0,,1.0,1.0,1.0,107,1.0
1,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,proposed_TMT_decay_event_memory,u003_e001,Book Cover Commission,0.864188,u003_e001,1.0,,1.0,1.0,1.0,107,1.0
2,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,recency_only,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.757465|0.418312,u003_e001,1.0,,1.0,1.0,1.0,202,1.0
2,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,similarity_only,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.0|0.0,u003_e001,1.0,,1.0,1.0,1.0,202,1.0
2,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,recency_similarity_hybrid,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.340859|0.18824,u003_e001,1.0,,1.0,1.0,1.0,202,1.0
2,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,proposed_TMT_decay_event_memory,u003_e001|u003_e003,Book Cover Commission|Color Study Habit,0.864188|0.822653,u003_e001,1.0,,1.0,1.0,1.0,197,1.0
3,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,recency_only,u003_e001|u003_e002|u003_e008,Book Cover Commission|Portfolio Refresh|Recipe Sketch Idea,0.757465|0.418312|0.274145,u003_e001,1.0,,1.0,1.0,1.0,258,1.0
3,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,similarity_only,u003_e001|u003_e002|u003_e003,Book Cover Commission|Portfolio Refresh|Color Study Habit,0.0|0.0|0.0,u003_e001,1.0,,1.0,1.0,1.0,293,1.0
3,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,recency_similarity_hybrid,u003_e001|u003_e002|u003_e008,Book Cover Commission|Portfolio Refresh|Recipe Sketch Idea,0.340859|0.18824|0.123365,u003_e001,1.0,,1.0,1.0,1.0,258,1.0
3,u003,u003_q003,chat,chat_preference,我给客户发消息时语气应该怎样？,proposed_TMT_decay_event_memory,u003_e001|u003_e003|u003_e002,Book Cover Commission|Color Study Habit|Portfolio Refresh,0.864188|0.822653|0.689201,u003_e001,1.0,,1.0,1.0,1.0,293,1.0
1,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,recency_only,u003_e001,Book Cover Commission,0.757465,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,107,0.0
1,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,similarity_only,u003_e001,Book Cover Commission,0.0,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,107,0.0
1,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,recency_similarity_hybrid,u003_e001,Book Cover Commission,0.340859,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,107,0.0
1,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,proposed_TMT_decay_event_memory,u003_e001,Book Cover Commission,0.864188,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,107,0.0
2,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,recency_only,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.757465|0.418312,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,202,0.0
2,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,similarity_only,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.0|0.0,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,202,0.0
2,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,recency_similarity_hybrid,u003_e001|u003_e002,Book Cover Commission|Portfolio Refresh,0.340859|0.18824,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,202,0.0
2,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,proposed_TMT_decay_event_memory,u003_e001|u003_e003,Book Cover Commission|Color Study Habit,0.864188|0.822653,u003_e001|u003_e003,1.0,,1.0,1.0,1.0,197,1.0
3,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,recency_only,u003_e001|u003_e002|u003_e008,Book Cover Commission|Portfolio Refresh|Recipe Sketch Idea,0.757465|0.418312|0.274145,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,258,0.0
3,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,similarity_only,u003_e001|u003_e002|u003_e003,Book Cover Commission|Portfolio Refresh|Color Study Habit,0.0|0.0|0.0,u003_e001|u003_e003,1.0,,1.0,1.0,0.9197207891481876,293,1.0
3,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,recency_similarity_hybrid,u003_e001|u003_e002|u003_e008,Book Cover Commission|Portfolio Refresh|Recipe Sketch Idea,0.340859|0.18824|0.123365,u003_e001|u003_e003,0.5,,1.0,0.5,0.6131471927654584,258,0.0
3,u003,u003_q004,chat,mixed,今天下午安排画稿时，帮我考虑创作习惯和马上到期的任务。,proposed_TMT_decay_event_memory,u003_e001|u003_e003|u003_e002,Book Cover Commission|Color Study Habit|Portfolio Refresh,0.864188|0.822653|0.689201,u003_e001|u003_e003,1.0,,1.0,1.0,1.0,293,1.0
1,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,recency_only,u004_e001,Board Exam Study Plan,0.639402,u004_e002,0.0,0.0,0.0,0.0,0.0,97,0.0
1,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,similarity_only,u004_e001,Board Exam Study Plan,0.0,u004_e002,0.0,0.0,0.0,0.0,0.0,97,0.0
1,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,recency_similarity_hybrid,u004_e001,Board Exam Study Plan,0.287731,u004_e002,0.0,0.0,0.0,0.0,0.0,97,0.0
1,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,proposed_TMT_decay_event_memory,u004_e001,Board Exam Study Plan,0.966991,u004_e002,0.0,0.0,0.0,0.0,0.0,97,0.0
2,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,recency_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.639402|0.546719,u004_e002,1.0,1.0,0.0,1.0,0.6309297535714574,191,1.0
2,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,similarity_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.0|0.0,u004_e002,1.0,1.0,0.0,1.0,0.6309297535714574,191,1.0
2,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,recency_similarity_hybrid,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.287731|0.246024,u004_e002,1.0,1.0,0.0,1.0,0.6309297535714574,191,1.0
2,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,proposed_TMT_decay_event_memory,u004_e001|u004_e003,Board Exam Study Plan|Family Weekend Logistics,0.966991|0.866889,u004_e002,0.0,0.0,0.0,0.0,0.0,201,0.0
3,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,recency_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.639402|0.546719|0.316088,u004_e002,1.0,1.0,0.0,1.0,0.6309297535714574,295,1.0
3,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,similarity_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.0|0.0|0.0,u004_e002,1.0,1.0,0.0,1.0,0.6309297535714574,295,1.0
3,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,recency_similarity_hybrid,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.287731|0.246024|0.142239,u004_e002,1.0,1.0,0.0,1.0,0.6309297535714574,295,1.0
3,u004,u004_q001,task,task_due,今天必须处理的医院相关事项是什么？,proposed_TMT_decay_event_memory,u004_e001|u004_e003|u004_e002,Board Exam Study Plan|Family Weekend Logistics|Hospital Shift Admin,0.966991|0.866889|0.83429,u004_e002,1.0,1.0,0.0,1.0,0.5,295,1.0
1,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,recency_only,u004_e001,Board Exam Study Plan,0.639402,u004_e001,1.0,1.0,1.0,1.0,1.0,97,1.0
1,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,similarity_only,u004_e001,Board Exam Study Plan,0.0,u004_e001,1.0,1.0,1.0,1.0,1.0,97,1.0
1,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,recency_similarity_hybrid,u004_e001,Board Exam Study Plan,0.287731,u004_e001,1.0,1.0,1.0,1.0,1.0,97,1.0
1,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,proposed_TMT_decay_event_memory,u004_e001,Board Exam Study Plan,0.966991,u004_e001,1.0,1.0,1.0,1.0,1.0,97,1.0
2,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,recency_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.639402|0.546719,u004_e001,1.0,1.0,1.0,1.0,1.0,191,1.0
2,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,similarity_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.0|0.0,u004_e001,1.0,1.0,1.0,1.0,1.0,191,1.0
2,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,recency_similarity_hybrid,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.287731|0.246024,u004_e001,1.0,1.0,1.0,1.0,1.0,191,1.0
2,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,proposed_TMT_decay_event_memory,u004_e001|u004_e003,Board Exam Study Plan|Family Weekend Logistics,0.966991|0.866889,u004_e001,1.0,1.0,1.0,1.0,1.0,201,1.0
3,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,recency_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.639402|0.546719|0.316088,u004_e001,1.0,1.0,1.0,1.0,1.0,295,1.0
3,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,similarity_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.0|0.0|0.0,u004_e001,1.0,1.0,1.0,1.0,1.0,295,1.0
3,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,recency_similarity_hybrid,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.287731|0.246024|0.142239,u004_e001,1.0,1.0,1.0,1.0,1.0,295,1.0
3,u004,u004_q002,task,task_priority,考试复习里哪个任务更紧急？,proposed_TMT_decay_event_memory,u004_e001|u004_e003|u004_e002,Board Exam Study Plan|Family Weekend Logistics|Hospital Shift Admin,0.966991|0.866889|0.83429,u004_e001,1.0,1.0,1.0,1.0,1.0,295,1.0
1,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,recency_only,u004_e001,Board Exam Study Plan,0.639402,u004_e003,0.0,,0.0,0.0,0.0,97,0.0
1,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,similarity_only,u004_e001,Board Exam Study Plan,0.0,u004_e003,0.0,,0.0,0.0,0.0,97,0.0
1,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,recency_similarity_hybrid,u004_e001,Board Exam Study Plan,0.287731,u004_e003,0.0,,0.0,0.0,0.0,97,0.0
1,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,proposed_TMT_decay_event_memory,u004_e001,Board Exam Study Plan,0.905163,u004_e003,0.0,,0.0,0.0,0.0,97,0.0
2,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,recency_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.639402|0.546719,u004_e003,0.0,,0.0,0.0,0.0,191,0.0
2,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,similarity_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.0|0.0,u004_e003,0.0,,0.0,0.0,0.0,191,0.0
2,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,recency_similarity_hybrid,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.287731|0.246024,u004_e003,0.0,,0.0,0.0,0.0,191,0.0
2,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,proposed_TMT_decay_event_memory,u004_e001|u004_e003,Board Exam Study Plan|Family Weekend Logistics,0.905163|0.863217,u004_e003,1.0,,0.0,1.0,0.6309297535714574,201,1.0
3,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,recency_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.639402|0.546719|0.316088,u004_e003,1.0,,0.0,1.0,0.5,295,1.0
3,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,similarity_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.0|0.0|0.0,u004_e003,1.0,,0.0,1.0,0.5,295,1.0
3,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,recency_similarity_hybrid,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.287731|0.246024|0.142239,u004_e003,1.0,,0.0,1.0,0.5,295,1.0
3,u004,u004_q003,chat,chat_preference,我累的时候喜欢什么样的解释？,proposed_TMT_decay_event_memory,u004_e001|u004_e003|u004_e002,Board Exam Study Plan|Family Weekend Logistics|Hospital Shift Admin,0.905163|0.863217|0.851088,u004_e003,1.0,,0.0,1.0,0.6309297535714574,295,1.0
1,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,recency_only,u004_e001,Board Exam Study Plan,0.639402,u004_e001|u004_e002,0.5,,1.0,0.5,0.6131471927654584,97,0.0
1,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,similarity_only,u004_e001,Board Exam Study Plan,0.0,u004_e001|u004_e002,0.5,,1.0,0.5,0.6131471927654584,97,0.0
1,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,recency_similarity_hybrid,u004_e001,Board Exam Study Plan,0.287731,u004_e001|u004_e002,0.5,,1.0,0.5,0.6131471927654584,97,0.0
1,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,proposed_TMT_decay_event_memory,u004_e001,Board Exam Study Plan,0.905163,u004_e001|u004_e002,0.5,,1.0,0.5,0.6131471927654584,97,0.0
2,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,recency_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.639402|0.546719,u004_e001|u004_e002,1.0,,1.0,1.0,1.0,191,1.0
2,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,similarity_only,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.0|0.0,u004_e001|u004_e002,1.0,,1.0,1.0,1.0,191,1.0
2,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,recency_similarity_hybrid,u004_e001|u004_e002,Board Exam Study Plan|Hospital Shift Admin,0.287731|0.246024,u004_e001|u004_e002,1.0,,1.0,1.0,1.0,191,1.0
2,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,proposed_TMT_decay_event_memory,u004_e001|u004_e003,Board Exam Study Plan|Family Weekend Logistics,0.905163|0.863217,u004_e001|u004_e002,0.5,,1.0,0.5,0.6131471927654584,201,0.0
3,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,recency_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.639402|0.546719|0.316088,u004_e001|u004_e002,1.0,,1.0,1.0,1.0,295,1.0
3,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,similarity_only,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.0|0.0|0.0,u004_e001|u004_e002,1.0,,1.0,1.0,1.0,295,1.0
3,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,recency_similarity_hybrid,u004_e001|u004_e002|u004_e003,Board Exam Study Plan|Hospital Shift Admin|Family Weekend Logistics,0.287731|0.246024|0.142239,u004_e001|u004_e002,1.0,,1.0,1.0,1.0,295,1.0
3,u004,u004_q004,chat,mixed,帮我安排一个下班后的复习计划，同时别忘了临近截止的行政事项。,proposed_TMT_decay_event_memory,u004_e001|u004_e003|u004_e002,Board Exam Study Plan|Family Weekend Logistics|Hospital Shift Admin,0.905163|0.863217|0.851088,u004_e001|u004_e002,1.0,,1.0,1.0,0.9197207891481876,295,1.0
1,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,recency_only,u005_e001,Office Relocation Logistics,0.674054,u005_e001|u005_e002,0.5,0.5,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,similarity_only,u005_e001,Office Relocation Logistics,0.0,u005_e001|u005_e002,0.5,0.5,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,recency_similarity_hybrid,u005_e001,Office Relocation Logistics,0.303324,u005_e001|u005_e002,0.5,0.5,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,proposed_TMT_decay_event_memory,u005_e002,Vendor Contract Review,1.0,u005_e001|u005_e002,0.5,0.5,1.0,0.5,0.6131471927654584,108,0.0
2,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,recency_only,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.674054|0.564074,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,207,1.0
2,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,similarity_only,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.0|0.0,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,207,1.0
2,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,recency_similarity_hybrid,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.303324|0.253833,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,207,1.0
2,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,proposed_TMT_decay_event_memory,u005_e002|u005_e001,Vendor Contract Review|Office Relocation Logistics,1.0|0.895059,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,207,1.0
3,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,recency_only,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.674054|0.564074|0.274145,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,260,1.0
3,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,similarity_only,u005_e001|u005_e002|u005_e003,Office Relocation Logistics|Vendor Contract Review|Weekend Travel Packing,0.0|0.0|0.0,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,311,1.0
3,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,recency_similarity_hybrid,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.303324|0.253833|0.123365,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,260,1.0
3,u005,u005_q001,task,task_due,办公室搬迁今天最紧急的事是什么？,proposed_TMT_decay_event_memory,u005_e002|u005_e001|u005_e003,Vendor Contract Review|Office Relocation Logistics|Weekend Travel Packing,1.0|0.895059|0.464482,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,311,1.0
1,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,recency_only,u005_e001,Office Relocation Logistics,0.674054,u005_e001|u005_e002,0.5,0.5,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,similarity_only,u005_e008,Newsletter Cleanup,0.032258,u005_e001|u005_e002,0.0,0.0,0.0,0.0,0.0,53,0.0
1,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,recency_similarity_hybrid,u005_e001,Office Relocation Logistics,0.313702,u005_e001|u005_e002,0.5,0.5,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,proposed_TMT_decay_event_memory,u005_e002,Vendor Contract Review,1.0,u005_e001|u005_e002,0.5,0.5,1.0,0.5,0.6131471927654584,108,0.0
2,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,recency_only,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.674054|0.564074,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,207,1.0
2,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,similarity_only,u005_e008|u005_e001,Newsletter Cleanup|Office Relocation Logistics,0.032258|0.018868,u005_e001|u005_e002,0.5,0.5,0.0,0.5,0.3868528072345416,153,0.0
2,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,recency_similarity_hybrid,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.313702|0.263483,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,207,1.0
2,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,proposed_TMT_decay_event_memory,u005_e002|u005_e001,Vendor Contract Review|Office Relocation Logistics,1.0|0.895475,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,207,1.0
3,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,recency_only,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.674054|0.564074|0.274145,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,260,1.0
3,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,similarity_only,u005_e008|u005_e001|u005_e002,Newsletter Cleanup|Office Relocation Logistics|Vendor Contract Review,0.032258|0.018868|0.017544,u005_e001|u005_e002,1.0,1.0,0.0,1.0,0.6934264036172708,260,1.0
3,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,recency_similarity_hybrid,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.313702|0.263483|0.141107,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,260,1.0
