top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_roles,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,wrong_domain_intrusion_rate,stale_memory_intrusion_rate,completed_task_intrusion_rate,completed_todo_retro_recall,active_todo_precision,wrong_domain_urgent_intrusion_rate,stale_preference_intrusion_rate,far_deadline_before_near_rate,deadline_ranking_accuracy,memory_token_cost
5,wo_tmt_condition,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m042|u002_m057|u002_m037,u002_e013|u002_e011|u002_e011|u002_e015|u002_e010,preference|preference|profile|preference|dependency,preference|preference|preference|preference|fact_context,0.321243|0.296877|0.275734|0.269115|0.235267,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,0.6666666666666666,0.4162015621828773,0.0,0.0,1.0,,,0.0,,,,,,0.0,,,60
5,wo_eisenhower,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m042|u002_m057|u002_m037,u002_e013|u002_e011|u002_e011|u002_e015|u002_e010,preference|preference|profile|preference|dependency,preference|preference|preference|preference|fact_context,0.321243|0.296877|0.275734|0.269115|0.235267,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,0.6666666666666666,0.4162015621828773,0.0,0.0,1.0,,,0.0,,,,,,0.0,,,60
10,full_core_v2,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m042|u002_m057|u002_m037|u002_m045|u002_m022|u002_m058|u002_m004|u002_m039,u002_e013|u002_e011|u002_e011|u002_e015|u002_e010|u002_e012|u002_e006|u002_e015|u002_e001|u002_e010,preference|preference|profile|preference|dependency|preference|status_update|todo|preference|constraint,preference|preference|preference|preference|fact_context|preference|fact_context|active_todo|preference|fact_context,0.321243|0.296877|0.275734|0.269115|0.235267|0.228003|0.220377|0.220117|0.2186|0.197804,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,1.0,0.5232696628152375,0.0,1.0,1.0,,,0.0,,,,,,0.0,,,113
10,wo_embedding,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m057|u002_m042|u002_m049|u002_m037|u002_m058|u002_m041|u002_m007|u002_m022|u002_m039|u002_m023,u002_e015|u002_e011|u002_e013|u002_e010|u002_e015|u002_e011|u002_e002|u002_e006|u002_e010|u002_e006,preference|profile|preference|dependency|todo|preference|preference|status_update|constraint|dependency,preference|preference|preference|fact_context|active_todo|preference|preference|fact_context|fact_context|fact_context,0.136694|0.134584|0.132895|0.127799|0.116797|0.115452|0.106183|0.105577|0.104957|0.100561,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,1.0,0.8596498304226058,1.0,1.0,1.0,,,0.0,,,,,,0.0,,,125
10,wo_decay,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m057|u002_m058|u002_m004|u002_m042|u002_m037|u002_m022|u002_m023|u002_m039,u002_e013|u002_e011|u002_e015|u002_e015|u002_e001|u002_e011|u002_e010|u002_e006|u002_e006|u002_e010,preference|preference|preference|todo|preference|profile|dependency|status_update|dependency|constraint,preference|preference|preference|active_todo|preference|preference|fact_context|fact_context|fact_context|fact_context,0.27216|0.24192|0.23436|0.220117|0.21924|0.21924|0.21168|0.19656|0.189|0.18144,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,1.0,0.5704180087613205,0.0,1.0,1.0,,,0.0,,,,,,0.0,,,119
10,wo_role_matrix,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m042|u002_m057|u002_m058|u002_m037|u002_m045|u002_m022|u002_m004|u002_m039,u002_e013|u002_e011|u002_e011|u002_e015|u002_e015|u002_e010|u002_e012|u002_e006|u002_e001|u002_e010,preference|preference|profile|preference|todo|dependency|preference|status_update|preference|constraint,preference|preference|preference|preference|active_todo|fact_context|preference|fact_context|preference|fact_context,0.356936|0.329863|0.306371|0.299017|0.275146|0.261407|0.253337|0.244863|0.242889|0.219782,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,1.0,0.5318969865271165,0.0,1.0,1.0,,,0.0,,,,,,0.0,,,113
10,wo_domain_gate,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m042|u002_m057|u002_m037|u002_m045|u002_m022|u002_m058|u002_m004|u002_m039,u002_e013|u002_e011|u002_e011|u002_e015|u002_e010|u002_e012|u002_e006|u002_e015|u002_e001|u002_e010,preference|preference|profile|preference|dependency|preference|status_update|todo|preference|constraint,preference|preference|preference|preference|fact_context|preference|fact_context|active_todo|preference|fact_context,0.321243|0.296877|0.275734|0.269115|0.235267|0.228003|0.220377|0.220117|0.2186|0.197804,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,1.0,0.5232696628152375,0.0,1.0,1.0,,,0.0,,,,,,0.0,,,113
10,wo_tmt_condition,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m042|u002_m057|u002_m037|u002_m045|u002_m022|u002_m004|u002_m005|u002_m039,u002_e013|u002_e011|u002_e011|u002_e015|u002_e010|u002_e012|u002_e006|u002_e001|u002_e002|u002_e010,preference|preference|profile|preference|dependency|preference|status_update|preference|todo|constraint,preference|preference|preference|preference|fact_context|preference|fact_context|preference|active_todo|fact_context,0.321243|0.296877|0.275734|0.269115|0.235267|0.228003|0.220377|0.2186|0.202779|0.197804,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,0.6666666666666666,0.4162015621828773,0.0,0.0,1.0,,,0.0,,,,,,0.0,,,114
10,wo_eisenhower,u002,u002_q017,chat,mixed,,帮我写一个关于用户访谈的提醒，要体现依赖关系。,u002_m049|u002_m041|u002_m042|u002_m057|u002_m037|u002_m045|u002_m022|u002_m058|u002_m004|u002_m039,u002_e013|u002_e011|u002_e011|u002_e015|u002_e010|u002_e012|u002_e006|u002_e015|u002_e001|u002_e010,preference|preference|profile|preference|dependency|preference|status_update|todo|preference|constraint,preference|preference|preference|preference|fact_context|preference|fact_context|active_todo|preference|fact_context,0.321243|0.296877|0.275734|0.269115|0.235267|0.228003|0.220377|0.220117|0.2186|0.197804,u002_m057|u002_m037|u002_m058,u002_e015|u002_e010,1.0,0.5232696628152375,0.0,1.0,1.0,,,0.0,,,,,,0.0,,,113
5,full_core_v2,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.149223|0.139275|0.134429|0.132642|0.130681,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,94
5,wo_embedding,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002,todo|todo|fact|preference|todo,active_todo|active_todo|fact_context|preference|active_todo,0.0|0.0|0.0|0.0|0.0,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,69
5,wo_decay,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.149223|0.139275|0.134429|0.132642|0.130681,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,94
5,wo_role_matrix,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0002|u002_m049|u002_m053|u002_m041|u002_m050,u002_e0001|u002_e013|u002_e014|u002_e011|u002_e013,todo|preference|constraint|preference|status_update,completed_todo|preference|fact_context|preference|fact_context,0.189723|0.16997|0.166084|0.157078|0.151759,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.2,,0.0,0.0,,0.0,0.0,75
5,wo_domain_gate,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.149223|0.139275|0.134429|0.132642|0.130681,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,94
5,wo_tmt_condition,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.149223|0.139275|0.134429|0.132642|0.130681,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,94
5,wo_eisenhower,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.149223|0.139275|0.134429|0.132642|0.130681,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,94
10,full_core_v2,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034|u002_m005|u002_m013|u002_m053|u002_m025|u002_m050,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009|u002_e002|u002_e004|u002_e014|u002_e007|u002_e013,todo|todo|todo|todo|todo|todo|todo|constraint|todo|status_update,active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|active_todo|fact_context,0.149223|0.139275|0.134429|0.132642|0.130681|0.120702|0.061054|0.049825|0.049198|0.045528,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,177
10,wo_embedding,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005|u002_m006|u002_m007|u002_m008|u002_m009|u002_m010,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002|u002_e002|u002_e002|u002_e002|u002_e003|u002_e003,todo|todo|fact|preference|todo|todo|preference|fact|todo|preference,active_todo|active_todo|fact_context|preference|active_todo|active_todo|preference|fact_context|active_todo|preference,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.3333333333333333,0.12643379974248642,0.0,0.5,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,134
10,wo_decay,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034|u002_m005|u002_m013|u002_m025|u002_m053|u002_m033,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009|u002_e002|u002_e004|u002_e007|u002_e014|u002_e009,todo|todo|todo|todo|todo|todo|todo|todo|constraint|dependency,active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context,0.149223|0.139275|0.134429|0.132642|0.130681|0.120702|0.061054|0.049198|0.045|0.042,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,175
10,wo_role_matrix,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0002|u002_m049|u002_m053|u002_m041|u002_m050|u002_m0001|u002_m042|u002_m057|u002_m033|u002_m0003,u002_e0001|u002_e013|u002_e014|u002_e011|u002_e013|u002_e0001|u002_e011|u002_e015|u002_e009|u002_e0001,todo|preference|constraint|preference|status_update|todo|profile|preference|dependency|constraint,completed_todo|preference|fact_context|preference|fact_context|active_todo|preference|preference|fact_context|fact_context,0.189723|0.16997|0.166084|0.157078|0.151759|0.149223|0.145891|0.142389|0.141333|0.139813,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,,0.1,,0.5,0.0,,0.0,0.0,168
10,wo_domain_gate,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034|u002_m005|u002_m013|u002_m053|u002_m025|u002_m050,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009|u002_e002|u002_e004|u002_e014|u002_e007|u002_e013,todo|todo|todo|todo|todo|todo|todo|constraint|todo|status_update,active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|active_todo|fact_context,0.149223|0.139275|0.134429|0.132642|0.130681|0.120702|0.061054|0.049825|0.049198|0.045528,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,177
10,wo_tmt_condition,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034|u002_m005|u002_m013|u002_m053|u002_m025|u002_m050,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009|u002_e002|u002_e004|u002_e014|u002_e007|u002_e013,todo|todo|todo|todo|todo|todo|todo|constraint|todo|status_update,active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|active_todo|fact_context,0.149223|0.139275|0.134429|0.132642|0.130681|0.120702|0.061054|0.049825|0.049198|0.045528,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,177
10,wo_eisenhower,u002,u002_q018,task,task_priority,,我还有什么低优先级但今天可能会干扰我的事？,u002_m0001|u002_m002|u002_m001|u002_m054|u002_m034|u002_m025|u002_m058|u002_m038|u002_m005|u002_m009,u002_e0001|u002_e001|u002_e001|u002_e014|u002_e009|u002_e007|u002_e015|u002_e010|u002_e002|u002_e003,todo|todo|todo|todo|todo|todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo|active_todo,0.149223|0.139275|0.134429|0.132642|0.130681|0.109328|0.09029|0.082324|0.071295|0.070698,u002_m069|u002_m009|u002_m061,u002_e018|u002_e003|u002_e016,0.3333333333333333,0.12140838085805891,0.0,0.5,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,173
5,full_core_v2,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014,constraint|dependency|todo|todo|todo,fact_context|fact_context|active_todo|active_todo|active_todo,0.279021|0.237439|0.233981|0.225841|0.222839,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.20210734650054757,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,94
5,wo_embedding,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m035|u002_m001,u002_e014|u002_e009|u002_e001|u002_e009|u002_e001,constraint|dependency|todo|constraint|todo,fact_context|fact_context|active_todo|fact_context|active_todo,0.186014|0.164574|0.159967|0.153385|0.150561,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.18154179253735267,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,85
5,wo_decay,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m018|u002_m001,u002_e014|u002_e009|u002_e001|u002_e005|u002_e001,constraint|dependency|todo|status_update|todo,fact_context|fact_context|active_todo|fact_context|active_todo,0.252|0.2352|0.233981|0.22848|0.225841,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.18154179253735267,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,88
5,wo_role_matrix,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m042|u002_m033|u002_m002|u002_m001,u002_e014|u002_e011|u002_e009|u002_e001|u002_e001,constraint|profile|dependency|todo|todo,fact_context|preference|fact_context|active_todo|active_todo,0.348777|0.306371|0.296799|0.292477|0.282301,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.18154179253735267,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,85
5,wo_domain_gate,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014,constraint|dependency|todo|todo|todo,fact_context|fact_context|active_todo|active_todo|active_todo,0.279021|0.237439|0.233981|0.225841|0.222839,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.20210734650054757,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,94
5,wo_tmt_condition,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014,constraint|dependency|todo|todo|todo,fact_context|fact_context|active_todo|active_todo|active_todo,0.279021|0.237439|0.233981|0.225841|0.222839,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.20210734650054757,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,94
5,wo_eisenhower,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014,constraint|dependency|todo|todo|todo,fact_context|fact_context|active_todo|active_todo|active_todo,0.279021|0.237439|0.233981|0.225841|0.222839,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.20210734650054757,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,94
10,full_core_v2,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054|u002_m034|u002_m035|u002_m070|u002_m018|u002_m065,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014|u002_e009|u002_e009|u002_e018|u002_e005|u002_e017,constraint|dependency|todo|todo|todo|todo|constraint|constraint|status_update|todo,fact_context|fact_context|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|completed_todo,0.279021|0.237439|0.233981|0.225841|0.222839|0.219543|0.214739|0.201336|0.182381|0.17376,u002_m065|u002_m001,u002_e017|u002_e001,1.0,0.4055853066492192,0.0,1.0,,,,0.0,,0.1,1.0,,0.0,,,,180
10,wo_embedding,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m035|u002_m001|u002_m054|u002_m034|u002_m070|u002_m018|u002_m065,u002_e014|u002_e009|u002_e001|u002_e009|u002_e001|u002_e014|u002_e009|u002_e018|u002_e005|u002_e017,constraint|dependency|todo|constraint|todo|todo|todo|constraint|status_update|todo,fact_context|fact_context|active_todo|fact_context|active_todo|active_todo|active_todo|fact_context|fact_context|completed_todo,0.186014|0.164574|0.159967|0.153385|0.150561|0.150389|0.144676|0.129866|0.126412|0.120437,u002_m065|u002_m001,u002_e017|u002_e001,1.0,0.3850197526860243,0.0,1.0,,,,0.0,,0.1,1.0,,0.0,,,,180
10,wo_decay,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m018|u002_m001|u002_m054|u002_m034|u002_m035|u002_m019|u002_m003,u002_e014|u002_e009|u002_e001|u002_e005|u002_e001|u002_e014|u002_e009|u002_e009|u002_e005|u002_e001,constraint|dependency|todo|status_update|todo|todo|todo|constraint|fact|fact,fact_context|fact_context|active_todo|fact_context|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context,0.252|0.2352|0.233981|0.22848|0.225841|0.222839|0.219543|0.2184|0.19488|0.1848,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.18154179253735267,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,174
10,wo_role_matrix,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m042|u002_m033|u002_m002|u002_m001|u002_m054|u002_m034|u002_m035|u002_m070|u002_m018,u002_e014|u002_e011|u002_e009|u002_e001|u002_e001|u002_e014|u002_e009|u002_e009|u002_e018|u002_e005,constraint|profile|dependency|todo|todo|todo|todo|constraint|constraint|status_update,fact_context|preference|fact_context|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context,0.348777|0.306371|0.296799|0.292477|0.282301|0.278549|0.274429|0.268424|0.251669|0.227976,u002_m065|u002_m001,u002_e017|u002_e001,0.5,0.18154179253735267,0.0,0.5,,,,0.0,,0.0,0.0,,0.0,,,,179
10,wo_domain_gate,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054|u002_m034|u002_m035|u002_m070|u002_m018|u002_m065,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014|u002_e009|u002_e009|u002_e018|u002_e005|u002_e017,constraint|dependency|todo|todo|todo|todo|constraint|constraint|status_update|todo,fact_context|fact_context|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|completed_todo,0.279021|0.237439|0.233981|0.225841|0.222839|0.219543|0.214739|0.201336|0.182381|0.17376,u002_m065|u002_m001,u002_e017|u002_e001,1.0,0.4055853066492192,0.0,1.0,,,,0.0,,0.1,1.0,,0.0,,,,180
10,wo_tmt_condition,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054|u002_m034|u002_m035|u002_m070|u002_m018|u002_m065,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014|u002_e009|u002_e009|u002_e018|u002_e005|u002_e017,constraint|dependency|todo|todo|todo|todo|constraint|constraint|status_update|todo,fact_context|fact_context|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|completed_todo,0.279021|0.237439|0.233981|0.225841|0.222839|0.219543|0.214739|0.201336|0.182381|0.17376,u002_m065|u002_m001,u002_e017|u002_e001,1.0,0.4055853066492192,0.0,1.0,,,,0.0,,0.1,1.0,,0.0,,,,180
10,wo_eisenhower,u002,u002_q019,task,task_status,,那个类似beta 发布的旧任务还需要今天做吗？,u002_m053|u002_m033|u002_m002|u002_m001|u002_m054|u002_m034|u002_m035|u002_m070|u002_m018|u002_m065,u002_e014|u002_e009|u002_e001|u002_e001|u002_e014|u002_e009|u002_e009|u002_e018|u002_e005|u002_e017,constraint|dependency|todo|todo|todo|todo|constraint|constraint|status_update|todo,fact_context|fact_context|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|completed_todo,0.279021|0.237439|0.233981|0.225841|0.222839|0.219543|0.214739|0.201336|0.182381|0.17376,u002_m065|u002_m001,u002_e017|u002_e001,1.0,0.4055853066492192,0.0,1.0,,,,0.0,,0.1,1.0,,0.0,,,,180
5,full_core_v2,u002,u002_q020,chat,negative,,我有没有提过要学习法语考试？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002,todo|todo|fact|preference|todo,active_todo|active_todo|fact_context|preference|active_todo,0.0|0.0|0.0|0.0|0.0,,,1.0,1.0,0.0,,,,,0.0,,,,,,,,,69
5,wo_embedding,u002,u002_q020,chat,negative,,我有没有提过要学习法语考试？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002,todo|todo|fact|preference|todo,active_todo|active_todo|fact_context|preference|active_todo,0.0|0.0|0.0|0.0|0.0,,,1.0,1.0,0.0,,,,,0.0,,,,,,,,,69
5,wo_decay,u002,u002_q020,chat,negative,,我有没有提过要学习法语考试？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002,todo|todo|fact|preference|todo,active_todo|active_todo|fact_context|preference|active_todo,0.0|0.0|0.0|0.0|0.0,,,1.0,1.0,0.0,,,,,0.0,,,,,,,,,69
5,wo_role_matrix,u002,u002_q020,chat,negative,,我有没有提过要学习法语考试？,u002_m045|u002_m049|u002_m053|u002_m041|u002_m054,u002_e012|u002_e013|u002_e014|u002_e011|u002_e014,preference|preference|constraint|preference|todo,preference|preference|fact_context|preference|active_todo,0.253337|0.16997|0.166084|0.157078|0.152228,,,1.0,1.0,0.0,,,,,0.0,,,,,,,,,61
5,wo_domain_gate,u002,u002_q020,chat,negative,,我有没有提过要学习法语考试？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002,todo|todo|fact|preference|todo,active_todo|active_todo|fact_context|preference|active_todo,0.0|0.0|0.0|0.0|0.0,,,1.0,1.0,0.0,,,,,0.0,,,,,,,,,69
5,wo_tmt_condition,u002,u002_q020,chat,negative,,我有没有提过要学习法语考试？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002,todo|todo|fact|preference|todo,active_todo|active_todo|fact_context|preference|active_todo,0.0|0.0|0.0|0.0|0.0,,,1.0,1.0,0.0,,,,,0.0,,,,,,,,,69
5,wo_eisenhower,u002,u002_q020,chat,negative,,我有没有提过要学习法语考试？,u002_m001|u002_m002|u002_m003|u002_m004|u002_m005,u002_e001|u002_e001|u002_e001|u002_e001|u002_e002,todo|todo|fact|preference|todo,active_todo|active_todo|fact_context|preference|active_todo,0.0|0.0|0.0|0.0|0.0,,,1.0,1.0,0.0,,,,,0.0,,,,,,,,,69
